loss,accuracy,val_loss,val_accuracy
1.7823528051376343,0.4063551425933838,1.7941563129425049,0.39952152967453003
1.7720274925231934,0.4063551425933838,1.7702771425247192,0.39952152967453003
1.7588139772415161,0.4063551425933838,1.757304072380066,0.39952152967453003
1.7486319541931152,0.4064299166202545,1.753705382347107,0.39952152967453003
1.7405614852905273,0.40799999237060547,1.7446125745773315,0.4055023789405823
1.7331045866012573,0.4068037271499634,1.7295809984207153,0.39952152967453003
1.723355770111084,0.40770092606544495,1.7227884531021118,0.39952152967453003
1.7128418684005737,0.40867289900779724,1.72782564163208,0.4055023789405823
1.7054855823516846,0.41158878803253174,1.6978589296340942,0.4150717556476593
1.6934386491775513,0.41428038477897644,1.6817092895507812,0.41925838589668274
1.6868809461593628,0.4168972074985504,1.6819257736206055,0.4031100571155548
1.673844575881958,0.4214579463005066,1.6657384634017944,0.41088515520095825
1.668517827987671,0.42571961879730225,1.652623176574707,0.41925838589668274
1.6584683656692505,0.4281121492385864,1.6637808084487915,0.42284688353538513
1.6487319469451904,0.43087849020957947,1.6344777345657349,0.4168660342693329
1.6437543630599976,0.4361121356487274,1.63726007938385,0.42105263471603394
1.6330158710479736,0.4408971965312958,1.6174888610839844,0.4419856369495392
1.6252882480621338,0.4461308419704437,1.6077439785003662,0.43779903650283813
1.6172698736190796,0.44792523980140686,1.5958746671676636,0.45873206853866577
1.6077229976654053,0.45667290687561035,1.602508544921875,0.4234449863433838
1.599072813987732,0.45786917209625244,1.5759011507034302,0.47428229451179504
1.5946459770202637,0.4645981192588806,1.5669842958450317,0.46112439036369324
1.5866912603378296,0.46691587567329407,1.5686366558074951,0.4599282443523407
1.5763317346572876,0.47297197580337524,1.5600930452346802,0.5047847032546997
1.573283314704895,0.47274765372276306,1.5513200759887695,0.48564592003822327
